date,lot_id,mixer_start,mixer_end,hopper_start,hopper_end,auger_start,auger_end,rhk_input_start,rhk_input_end,rhk_output_start,rhk_output_end,roc_start,roc_end,target_icp1
2022-10-27,2210274310,2022-10-27 14:40:00,2022-10-27 14:49:00,2022-10-27 14:54:00,2022-10-27 16:34:00,2022-10-27 16:34:00,2022-10-27 17:31:00,2022-10-27 17:31:00,2022-10-27 18:00:00,2022-10-27 18:00:00,2022-10-27 18:28:00,2022-10-27 18:28:00,2022-10-27 19:08:00,0.6449
2022-10-27,2210274311,2022-10-27 16:20:00,2022-10-27 16:30:00,2022-10-27 16:34:00,2022-10-27 18:18:00,2022-10-27 18:18:00,2022-10-27 19:18:00,2022-10-27 19:18:00,2022-10-27 19:47:00,2022-10-27 19:47:00,2022-10-27 20:18:00,2022-10-27 20:18:00,2022-10-27 20:56:00,0.5909
2022-10-27,2210274312,2022-10-27 18:00:00,2022-10-27 18:09:00,2022-10-27 18:18:00,2022-10-27 19:54:00,2022-10-27 19:54:00,2022-10-27 20:56:00,2022-10-27 20:56:00,2022-10-27 21:26:00,2022-10-27 21:26:00,2022-10-27 21:55:00,2022-10-27 21:55:00,2022-10-27 22:36:00,0.7299
2022-10-27,2210274313,2022-10-27 19:40:00,2022-10-27 19:49:00,2022-10-27 19:54:00,2022-10-27 21:32:00,2022-10-27 21:32:00,2022-10-27 22:33:00,2022-10-27 22:33:00,2022-10-27 23:01:00,2022-10-27 23:01:00,2022-10-27 23:32:00,2022-10-27 23:32:00,2022-10-28 00:11:00,0.5211
2022-10-27,2210274314,2022-10-27 21:20:00,2022-10-27 21:29:00,2022-10-27 21:32:00,2022-10-27 23:11:00,2022-10-27 23:11:00,2022-10-28 00:10:00,2022-10-28 00:10:00,2022-10-28 00:39:00,2022-10-28 00:39:00,2022-10-28 01:08:00,2022-10-28 01:08:00,2022-10-28 01:49:00,0.5656
2022-10-27,2210274315,2022-10-27 23:00:00,2022-10-27 23:10:00,2022-10-27 23:11:00,2022-10-28 00:51:00,2022-10-28 00:51:00,2022-10-28 01:48:00,2022-10-28 01:48:00,2022-10-28 02:19:00,2022-10-28 02:19:00,2022-10-28 02:47:00,2022-10-28 02:47:00,2022-10-28 03:27:00,0.6164
2022-10-28,2210284316,2022-10-28 00:40:00,2022-10-28 00:49:00,2022-10-28 00:51:00,2022-10-28 02:27:00,2022-10-28 02:27:00,2022-10-28 03:24:00,2022-10-28 03:24:00,2022-10-28 03:54:00,2022-10-28 03:54:00,2022-10-28 04:23:00,2022-10-28 04:23:00,2022-10-28 05:04:00,0.4576
2022-10-28,2210284317,2022-10-28 02:20:00,2022-10-28 02:30:00,2022-10-28 02:30:00,2022-10-28 04:12:00,2022-10-28 04:12:00,2022-10-28 05:10:00,2022-10-28 05:10:00,2022-10-28 05:40:00,2022-10-28 05:40:00,2022-10-28 06:09:00,2022-10-28 06:09:00,2022-10-28 06:50:00,0.3741
2022-10-28,2210284318,2022-10-28 04:00:00,2022-10-28 04:09:00,2022-10-28 04:12:00,2022-10-28 05:53:00,2022-10-28 05:53:00,2022-10-28 06:55:00,2022-10-28 06:55:00,2022-10-28 07:26:00,2022-10-28 07:26:00,2022-10-28 07:57:00,2022-10-28 07:57:00,2022-10-28 08:38:00,0.6522
2022-10-28,2210284319,2022-10-28 05:40:00,2022-10-28 05:49:00,2022-10-28 05:53:00,2022-10-28 07:36:00,2022-10-28 07:36:00,2022-10-28 08:34:00,2022-10-28 08:34:00,2022-10-28 09:04:00,2022-10-28 09:04:00,2022-10-28 09:35:00,2022-10-28 09:35:00,2022-10-28 10:15:00,0.7193
2022-10-28,2210284320,2022-10-28 07:20:00,2022-10-28 07:30:00,2022-10-28 07:36:00,2022-10-28 09:13:00,2022-10-28 09:13:00,2022-10-28 10:11:00,2022-10-28 10:11:00,2022-10-28 10:41:00,2022-10-28 10:41:00,2022-10-28 11:09:00,2022-10-28 11:09:00,2022-10-28 11:48:00,0.608
2022-10-28,2210284321,2022-10-28 09:00:00,2022-10-28 09:09:00,2022-10-28 09:13:00,2022-10-28 10:57:00,2022-10-28 10:57:00,2022-10-28 11:57:00,2022-10-28 11:57:00,2022-10-28 12:26:00,2022-10-28 12:26:00,2022-10-28 12:54:00,2022-10-28 12:54:00,2022-10-28 13:34:00,0.3265
2022-10-28,2210284322,2022-10-28 10:40:00,2022-10-28 10:49:00,2022-10-28 10:57:00,2022-10-28 12:34:00,2022-10-28 12:34:00,2022-10-28 13:33:00,2022-10-28 13:33:00,2022-10-28 14:02:00,2022-10-28 14:02:00,2022-10-28 14:30:00,2022-10-28 14:30:00,2022-10-28 15:10:00,0.5753
2022-10-28,2210284323,2022-10-28 12:20:00,2022-10-28 12:30:00,2022-10-28 12:34:00,2022-10-28 14:13:00,2022-10-28 14:13:00,2022-10-28 15:10:00,2022-10-28 15:10:00,2022-10-28 15:41:00,2022-10-28 15:41:00,2022-10-28 16:11:00,2022-10-28 16:11:00,2022-10-28 16:52:00,0.724
2022-10-28,2210284324,2022-10-28 14:00:00,2022-10-28 14:09:00,2022-10-28 14:13:00,2022-10-28 15:54:00,2022-10-28 15:54:00,2022-10-28 16:54:00,2022-10-28 16:54:00,2022-10-28 17:25:00,2022-10-28 17:25:00,2022-10-28 17:53:00,2022-10-28 17:53:00,2022-10-28 18:31:00,0.5101
2022-10-28,2210284325,2022-10-28 15:40:00,2022-10-28 15:49:00,2022-10-28 15:54:00,2022-10-28 17:37:00,2022-10-28 17:37:00,2022-10-28 18:36:00,2022-10-28 18:36:00,2022-10-28 19:05:00,2022-10-28 19:05:00,2022-10-28 19:34:00,2022-10-28 19:34:00,2022-10-28 20:14:00,0.3715
2022-10-28,2210284326,2022-10-28 17:20:00,2022-10-28 17:30:00,2022-10-28 17:37:00,2022-10-28 19:17:00,2022-10-28 19:17:00,2022-10-28 20:17:00,2022-10-28 20:17:00,2022-10-28 20:48:00,2022-10-28 20:48:00,2022-10-28 21:18:00,2022-10-28 21:18:00,2022-10-28 21:57:00,0.5414
2022-10-28,2210284327,2022-10-28 19:00:00,2022-10-28 19:09:00,2022-10-28 19:17:00,2022-10-28 20:56:00,2022-10-28 20:56:00,2022-10-28 21:58:00,2022-10-28 21:58:00,2022-10-28 22:28:00,2022-10-28 22:28:00,2022-10-28 22:57:00,2022-10-28 22:57:00,2022-10-28 23:35:00,0.589
2022-10-28,2210284328,2022-10-28 20:40:00,2022-10-28 20:50:00,2022-10-28 20:56:00,2022-10-28 22:40:00,2022-10-28 22:40:00,2022-10-28 23:38:00,2022-10-28 23:38:00,2022-10-29 00:06:00,2022-10-29 00:06:00,2022-10-29 00:36:00,2022-10-29 00:36:00,2022-10-29 01:16:00,0.3585
2022-10-28,2210284329,2022-10-28 22:20:00,2022-10-28 22:30:00,2022-10-28 22:40:00,2022-10-29 00:19:00,2022-10-29 00:19:00,2022-10-29 01:17:00,2022-10-29 01:17:00,2022-10-29 01:46:00,2022-10-29 01:46:00,2022-10-29 02:14:00,2022-10-29 02:14:00,2022-10-29 02:53:00,0.688
2022-10-29,2210294330,2022-10-29 00:00:00,2022-10-29 00:09:00,2022-10-29 00:19:00,2022-10-29 01:56:00,2022-10-29 01:56:00,2022-10-29 02:56:00,2022-10-29 02:56:00,2022-10-29 03:26:00,2022-10-29 03:26:00,2022-10-29 03:54:00,2022-10-29 03:54:00,2022-10-29 04:32:00,0.5327
2022-10-29,2210294331,2022-10-29 01:40:00,2022-10-29 01:49:00,2022-10-29 01:56:00,2022-10-29 03:39:00,2022-10-29 03:39:00,2022-10-29 04:41:00,2022-10-29 04:41:00,2022-10-29 05:09:00,2022-10-29 05:09:00,2022-10-29 05:39:00,2022-10-29 05:39:00,2022-10-29 06:20:00,0.2967
2022-10-29,2210294332,2022-10-29 03:20:00,2022-10-29 03:30:00,2022-10-29 03:39:00,2022-10-29 05:19:00,2022-10-29 05:19:00,2022-10-29 06:18:00,2022-10-29 06:18:00,2022-10-29 06:47:00,2022-10-29 06:47:00,2022-10-29 07:17:00,2022-10-29 07:17:00,2022-10-29 07:55:00,0.5512
2022-10-29,2210294333,2022-10-29 05:00:00,2022-10-29 05:10:00,2022-10-29 05:19:00,2022-10-29 06:55:00,2022-10-29 06:55:00,2022-10-29 07:56:00,2022-10-29 07:56:00,2022-10-29 08:26:00,2022-10-29 08:26:00,2022-10-29 08:55:00,2022-10-29 08:55:00,2022-10-29 09:36:00,0.6682
2022-10-29,2210294334,2022-10-29 06:40:00,2022-10-29 06:50:00,2022-10-29 06:55:00,2022-10-29 08:37:00,2022-10-29 08:37:00,2022-10-29 09:35:00,2022-10-29 09:35:00,2022-10-29 10:04:00,2022-10-29 10:04:00,2022-10-29 10:32:00,2022-10-29 10:32:00,2022-10-29 11:10:00,0.6546
2022-10-29,2210294335,2022-10-29 08:20:00,2022-10-29 08:29:00,2022-10-29 08:37:00,2022-10-29 10:14:00,2022-10-29 10:14:00,2022-10-29 11:14:00,2022-10-29 11:14:00,2022-10-29 11:43:00,2022-10-29 11:43:00,2022-10-29 12:14:00,2022-10-29 12:14:00,2022-10-29 12:53:00,0.4869
2022-10-29,2210294336,2022-10-29 10:00:00,2022-10-29 10:10:00,2022-10-29 10:14:00,2022-10-29 11:54:00,2022-10-29 11:54:00,2022-10-29 12:54:00,2022-10-29 12:54:00,2022-10-29 13:25:00,2022-10-29 13:25:00,2022-10-29 13:54:00,2022-10-29 13:54:00,2022-10-29 14:33:00,0.4164
2022-10-29,2210294337,2022-10-29 11:40:00,2022-10-29 11:50:00,2022-10-29 11:54:00,2022-10-29 13:30:00,2022-10-29 13:30:00,2022-10-29 14:30:00,2022-10-29 14:30:00,2022-10-29 15:01:00,2022-10-29 15:01:00,2022-10-29 15:30:00,2022-10-29 15:30:00,2022-10-29 16:09:00,0.4365
2022-10-29,2210294338,2022-10-29 13:20:00,2022-10-29 13:29:00,2022-10-29 13:30:00,2022-10-29 15:13:00,2022-10-29 15:13:00,2022-10-29 16:15:00,2022-10-29 16:15:00,2022-10-29 16:45:00,2022-10-29 16:45:00,2022-10-29 17:14:00,2022-10-29 17:14:00,2022-10-29 17:55:00,0.2789
2022-10-29,2210294339,2022-10-29 15:00:00,2022-10-29 15:09:00,2022-10-29 15:13:00,2022-10-29 16:54:00,2022-10-29 16:54:00,2022-10-29 17:52:00,2022-10-29 17:52:00,2022-10-29 18:22:00,2022-10-29 18:22:00,2022-10-29 18:51:00,2022-10-29 18:51:00,2022-10-29 19:31:00,0.8021
2022-10-29,2210294340,2022-10-29 16:40:00,2022-10-29 16:49:00,2022-10-29 16:54:00,2022-10-29 18:35:00,2022-10-29 18:35:00,2022-10-29 19:32:00,2022-10-29 19:32:00,2022-10-29 20:03:00,2022-10-29 20:03:00,2022-10-29 20:34:00,2022-10-29 20:34:00,2022-10-29 21:12:00,0.5723
2022-10-29,2210294341,2022-10-29 18:20:00,2022-10-29 18:29:00,2022-10-29 18:35:00,2022-10-29 20:13:00,2022-10-29 20:13:00,2022-10-29 21:12:00,2022-10-29 21:12:00,2022-10-29 21:42:00,2022-10-29 21:42:00,2022-10-29 22:12:00,2022-10-29 22:12:00,2022-10-29 22:51:00,0.4175
2022-10-29,2210294342,2022-10-29 20:00:00,2022-10-29 20:09:00,2022-10-29 20:13:00,2022-10-29 21:50:00,2022-10-29 21:50:00,2022-10-29 22:51:00,2022-10-29 22:51:00,2022-10-29 23:22:00,2022-10-29 23:22:00,2022-10-29 23:52:00,2022-10-29 23:52:00,2022-10-30 00:32:00,0.6307
2022-10-29,2210294343,2022-10-29 21:40:00,2022-10-29 21:49:00,2022-10-29 21:50:00,2022-10-29 23:27:00,2022-10-29 23:27:00,2022-10-30 00:29:00,2022-10-30 00:29:00,2022-10-30 00:57:00,2022-10-30 00:57:00,2022-10-30 01:25:00,2022-10-30 01:25:00,2022-10-30 02:05:00,0.5978
2022-10-29,2210294344,2022-10-29 23:20:00,2022-10-29 23:29:00,2022-10-29 23:29:00,2022-10-30 01:10:00,2022-10-30 01:10:00,2022-10-30 02:08:00,2022-10-30 02:08:00,2022-10-30 02:37:00,2022-10-30 02:37:00,2022-10-30 03:08:00,2022-10-30 03:08:00,2022-10-30 03:49:00,0.5874
2022-10-30,2210304345,2022-10-30 01:00:00,2022-10-30 01:09:00,2022-10-30 01:10:00,2022-10-30 02:47:00,2022-10-30 02:47:00,2022-10-30 03:48:00,2022-10-30 03:48:00,2022-10-30 04:18:00,2022-10-30 04:18:00,2022-10-30 04:48:00,2022-10-30 04:48:00,2022-10-30 05:28:00,0.3198
2022-10-30,2210304346,2022-10-30 02:40:00,2022-10-30 02:49:00,2022-10-30 02:49:00,2022-10-30 04:31:00,2022-10-30 04:31:00,2022-10-30 05:32:00,2022-10-30 05:32:00,2022-10-30 06:01:00,2022-10-30 06:01:00,2022-10-30 06:31:00,2022-10-30 06:31:00,2022-10-30 07:09:00,0.3247
2022-10-30,2210304347,2022-10-30 04:20:00,2022-10-30 04:30:00,2022-10-30 04:31:00,2022-10-30 06:08:00,2022-10-30 06:08:00,2022-10-30 07:10:00,2022-10-30 07:10:00,2022-10-30 07:40:00,2022-10-30 07:40:00,2022-10-30 08:11:00,2022-10-30 08:11:00,2022-10-30 08:52:00,0.3637
2022-10-30,2210304348,2022-10-30 06:00:00,2022-10-30 06:10:00,2022-10-30 06:10:00,2022-10-30 07:45:00,2022-10-30 07:45:00,2022-10-30 08:44:00,2022-10-30 08:44:00,2022-10-30 09:13:00,2022-10-30 09:13:00,2022-10-30 09:41:00,2022-10-30 09:41:00,2022-10-30 10:22:00,0.3799
2022-10-30,2210304349,2022-10-30 07:40:00,2022-10-30 07:50:00,2022-10-30 07:50:00,2022-10-30 09:32:00,2022-10-30 09:32:00,2022-10-30 10:29:00,2022-10-30 10:29:00,2022-10-30 10:59:00,2022-10-30 10:59:00,2022-10-30 11:29:00,2022-10-30 11:29:00,2022-10-30 12:07:00,0.4293
2022-10-30,2210304350,2022-10-30 09:20:00,2022-10-30 09:29:00,2022-10-30 09:32:00,2022-10-30 11:16:00,2022-10-30 11:16:00,2022-10-30 12:15:00,2022-10-30 12:15:00,2022-10-30 12:43:00,2022-10-30 12:43:00,2022-10-30 13:12:00,2022-10-30 13:12:00,2022-10-30 13:53:00,0.4882
2022-10-30,2210304351,2022-10-30 11:00:00,2022-10-30 11:09:00,2022-10-30 11:16:00,2022-10-30 12:57:00,2022-10-30 12:57:00,2022-10-30 13:54:00,2022-10-30 13:54:00,2022-10-30 14:23:00,2022-10-30 14:23:00,2022-10-30 14:52:00,2022-10-30 14:52:00,2022-10-30 15:32:00,0.5008
2022-10-30,2210304352,2022-10-30 12:40:00,2022-10-30 12:49:00,2022-10-30 12:57:00,2022-10-30 14:39:00,2022-10-30 14:39:00,2022-10-30 15:37:00,2022-10-30 15:37:00,2022-10-30 16:06:00,2022-10-30 16:06:00,2022-10-30 16:35:00,2022-10-30 16:35:00,2022-10-30 17:16:00,0.3936
2022-10-30,2210304353,2022-10-30 14:20:00,2022-10-30 14:30:00,2022-10-30 14:39:00,2022-10-30 16:18:00,2022-10-30 16:18:00,2022-10-30 17:19:00,2022-10-30 17:19:00,2022-10-30 17:50:00,2022-10-30 17:50:00,2022-10-30 18:20:00,2022-10-30 18:20:00,2022-10-30 18:58:00,0.3649
2022-10-30,2210304354,2022-10-30 16:00:00,2022-10-30 16:10:00,2022-10-30 16:18:00,2022-10-30 18:00:00,2022-10-30 18:00:00,2022-10-30 19:02:00,2022-10-30 19:02:00,2022-10-30 19:31:00,2022-10-30 19:31:00,2022-10-30 20:00:00,2022-10-30 20:00:00,2022-10-30 20:41:00,0.7241
2022-10-30,2210304355,2022-10-30 17:40:00,2022-10-30 17:49:00,2022-10-30 18:00:00,2022-10-30 19:40:00,2022-10-30 19:40:00,2022-10-30 20:40:00,2022-10-30 20:40:00,2022-10-30 21:09:00,2022-10-30 21:09:00,2022-10-30 21:38:00,2022-10-30 21:38:00,2022-10-30 22:16:00,0.4196
2022-10-30,2210304356,2022-10-30 19:20:00,2022-10-30 19:29:00,2022-10-30 19:40:00,2022-10-30 21:18:00,2022-10-30 21:18:00,2022-10-30 22:20:00,2022-10-30 22:20:00,2022-10-30 22:49:00,2022-10-30 22:49:00,2022-10-30 23:20:00,2022-10-30 23:20:00,2022-10-30 23:58:00,0.4912
2022-10-30,2210304357,2022-10-30 21:00:00,2022-10-30 21:09:00,2022-10-30 21:18:00,2022-10-30 22:57:00,2022-10-30 22:57:00,2022-10-30 23:55:00,2022-10-30 23:55:00,2022-10-31 00:25:00,2022-10-31 00:25:00,2022-10-31 00:55:00,2022-10-31 00:55:00,2022-10-31 01:33:00,0.4994
2022-10-30,2210304358,2022-10-30 22:40:00,2022-10-30 22:50:00,2022-10-30 22:57:00,2022-10-31 00:32:00,2022-10-31 00:32:00,2022-10-31 01:34:00,2022-10-31 01:34:00,2022-10-31 02:02:00,2022-10-31 02:02:00,2022-10-31 02:31:00,2022-10-31 02:31:00,2022-10-31 03:10:00,0.1978
2022-10-31,2210314359,2022-10-31 00:20:00,2022-10-31 00:30:00,2022-10-31 00:32:00,2022-10-31 02:08:00,2022-10-31 02:08:00,2022-10-31 03:05:00,2022-10-31 03:05:00,2022-10-31 03:34:00,2022-10-31 03:34:00,2022-10-31 04:03:00,2022-10-31 04:03:00,2022-10-31 04:41:00,0.5931
2022-10-31,2210314360,2022-10-31 02:00:00,2022-10-31 02:09:00,2022-10-31 02:09:00,2022-10-31 03:47:00,2022-10-31 03:47:00,2022-10-31 04:48:00,2022-10-31 04:48:00,2022-10-31 05:16:00,2022-10-31 05:16:00,2022-10-31 05:45:00,2022-10-31 05:45:00,2022-10-31 06:23:00,0.653
2022-10-31,2210314361,2022-10-31 03:40:00,2022-10-31 03:50:00,2022-10-31 03:50:00,2022-10-31 05:25:00,2022-10-31 05:25:00,2022-10-31 06:25:00,2022-10-31 06:25:00,2022-10-31 06:55:00,2022-10-31 06:55:00,2022-10-31 07:25:00,2022-10-31 07:25:00,2022-10-31 08:05:00,0.2407
2022-10-31,2210314362,2022-10-31 05:20:00,2022-10-31 05:29:00,2022-10-31 05:29:00,2022-10-31 07:12:00,2022-10-31 07:12:00,2022-10-31 08:10:00,2022-10-31 08:10:00,2022-10-31 08:38:00,2022-10-31 08:38:00,2022-10-31 09:06:00,2022-10-31 09:06:00,2022-10-31 09:45:00,0.5511
2022-10-31,2210314363,2022-10-31 07:00:00,2022-10-31 07:09:00,2022-10-31 07:12:00,2022-10-31 08:52:00,2022-10-31 08:52:00,2022-10-31 09:49:00,2022-10-31 09:49:00,2022-10-31 10:18:00,2022-10-31 10:18:00,2022-10-31 10:47:00,2022-10-31 10:47:00,2022-10-31 11:28:00,0.5118
2022-10-31,2210314364,2022-10-31 08:40:00,2022-10-31 08:50:00,2022-10-31 08:52:00,2022-10-31 10:32:00,2022-10-31 10:32:00,2022-10-31 11:32:00,2022-10-31 11:32:00,2022-10-31 12:01:00,2022-10-31 12:01:00,2022-10-31 12:32:00,2022-10-31 12:32:00,2022-10-31 13:11:00,0.4833
2022-10-31,2210314365,2022-10-31 10:20:00,2022-10-31 10:29:00,2022-10-31 10:32:00,2022-10-31 12:10:00,2022-10-31 12:10:00,2022-10-31 13:09:00,2022-10-31 13:09:00,2022-10-31 13:39:00,2022-10-31 13:39:00,2022-10-31 14:09:00,2022-10-31 14:09:00,2022-10-31 14:50:00,0.5384
2022-10-31,2210314366,2022-10-31 12:00:00,2022-10-31 12:09:00,2022-10-31 12:10:00,2022-10-31 13:47:00,2022-10-31 13:47:00,2022-10-31 14:49:00,2022-10-31 14:49:00,2022-10-31 15:20:00,2022-10-31 15:20:00,2022-10-31 15:50:00,2022-10-31 15:50:00,2022-10-31 16:28:00,0.4062
2022-10-31,2210314367,2022-10-31 13:40:00,2022-10-31 13:50:00,2022-10-31 13:50:00,2022-10-31 15:32:00,2022-10-31 15:32:00,2022-10-31 16:29:00,2022-10-31 16:29:00,2022-10-31 17:00:00,2022-10-31 17:00:00,2022-10-31 17:29:00,2022-10-31 17:29:00,2022-10-31 18:07:00,0.3558
2022-10-31,2210314368,2022-10-31 15:20:00,2022-10-31 15:30:00,2022-10-31 15:32:00,2022-10-31 17:16:00,2022-10-31 17:16:00,2022-10-31 18:13:00,2022-10-31 18:13:00,2022-10-31 18:42:00,2022-10-31 18:42:00,2022-10-31 19:11:00,2022-10-31 19:11:00,2022-10-31 19:52:00,0.5462
2022-10-31,2210314369,2022-10-31 17:00:00,2022-10-31 17:09:00,2022-10-31 17:16:00,2022-10-31 18:53:00,2022-10-31 18:53:00,2022-10-31 19:53:00,2022-10-31 19:53:00,2022-10-31 20:23:00,2022-10-31 20:23:00,2022-10-31 20:52:00,2022-10-31 20:52:00,2022-10-31 21:33:00,0.5655
2022-10-31,2210314370,2022-10-31 18:40:00,2022-10-31 18:50:00,2022-10-31 18:53:00,2022-10-31 20:36:00,2022-10-31 20:36:00,2022-10-31 21:37:00,2022-10-31 21:37:00,2022-10-31 22:05:00,2022-10-31 22:05:00,2022-10-31 22:33:00,2022-10-31 22:33:00,2022-10-31 23:14:00,0.4066
2022-10-31,2210314371,2022-10-31 20:20:00,2022-10-31 20:30:00,2022-10-31 20:36:00,2022-10-31 22:14:00,2022-10-31 22:14:00,2022-10-31 23:14:00,2022-10-31 23:14:00,2022-10-31 23:42:00,2022-10-31 23:42:00,2022-11-01 00:12:00,2022-11-01 00:12:00,2022-11-01 00:53:00,0.3823
2022-10-31,2210314372,2022-10-31 22:00:00,2022-10-31 22:10:00,2022-10-31 22:14:00,2022-10-31 23:53:00,2022-10-31 23:53:00,2022-11-01 00:51:00,2022-11-01 00:51:00,2022-11-01 01:19:00,2022-11-01 01:19:00,2022-11-01 01:48:00,2022-11-01 01:48:00,2022-11-01 02:27:00,0.4464
2022-10-31,2210314373,2022-10-31 23:40:00,2022-10-31 23:49:00,2022-10-31 23:53:00,2022-11-01 01:33:00,2022-11-01 01:33:00,2022-11-01 02:31:00,2022-11-01 02:31:00,2022-11-01 03:00:00,2022-11-01 03:00:00,2022-11-01 03:30:00,2022-11-01 03:30:00,2022-11-01 04:08:00,0.4398
2022-11-01,2211014374,2022-11-01 01:20:00,2022-11-01 01:30:00,2022-11-01 01:33:00,2022-11-01 03:09:00,2022-11-01 03:09:00,2022-11-01 04:11:00,2022-11-01 04:11:00,2022-11-01 04:40:00,2022-11-01 04:40:00,2022-11-01 05:08:00,2022-11-01 05:08:00,2022-11-01 05:48:00,0.5127
2022-11-01,2211014375,2022-11-01 03:00:00,2022-11-01 03:10:00,2022-11-01 03:10:00,2022-11-01 04:50:00,2022-11-01 04:50:00,2022-11-01 05:50:00,2022-11-01 05:50:00,2022-11-01 06:20:00,2022-11-01 06:20:00,2022-11-01 06:49:00,2022-11-01 06:49:00,2022-11-01 07:28:00,0.5435
2022-11-01,2211014376,2022-11-01 04:40:00,2022-11-01 04:49:00,2022-11-01 04:50:00,2022-11-01 06:31:00,2022-11-01 06:31:00,2022-11-01 07:31:00,2022-11-01 07:31:00,2022-11-01 08:00:00,2022-11-01 08:00:00,2022-11-01 08:29:00,2022-11-01 08:29:00,2022-11-01 09:07:00,0.5255
2022-11-01,2211014377,2022-11-01 06:20:00,2022-11-01 06:29:00,2022-11-01 06:31:00,2022-11-01 08:15:00,2022-11-01 08:15:00,2022-11-01 09:15:00,2022-11-01 09:15:00,2022-11-01 09:44:00,2022-11-01 09:44:00,2022-11-01 10:12:00,2022-11-01 10:12:00,2022-11-01 10:52:00,0.3353
2022-11-01,2211014378,2022-11-01 08:00:00,2022-11-01 08:10:00,2022-11-01 08:15:00,2022-11-01 09:53:00,2022-11-01 09:53:00,2022-11-01 10:51:00,2022-11-01 10:51:00,2022-11-01 11:22:00,2022-11-01 11:22:00,2022-11-01 11:53:00,2022-11-01 11:53:00,2022-11-01 12:31:00,0.5133
2022-11-01,2211014379,2022-11-01 09:40:00,2022-11-01 09:50:00,2022-11-01 09:53:00,2022-11-01 11:33:00,2022-11-01 11:33:00,2022-11-01 12:35:00,2022-11-01 12:35:00,2022-11-01 13:05:00,2022-11-01 13:05:00,2022-11-01 13:35:00,2022-11-01 13:35:00,2022-11-01 14:16:00,0.6653
2022-11-01,2211014380,2022-11-01 11:20:00,2022-11-01 11:30:00,2022-11-01 11:33:00,2022-11-01 13:08:00,2022-11-01 13:08:00,2022-11-01 14:09:00,2022-11-01 14:09:00,2022-11-01 14:38:00,2022-11-01 14:38:00,2022-11-01 15:09:00,2022-11-01 15:09:00,2022-11-01 15:47:00,0.3636
2022-11-01,2211014381,2022-11-01 13:00:00,2022-11-01 13:09:00,2022-11-01 13:09:00,2022-11-01 14:47:00,2022-11-01 14:47:00,2022-11-01 15:44:00,2022-11-01 15:44:00,2022-11-01 16:14:00,2022-11-01 16:14:00,2022-11-01 16:43:00,2022-11-01 16:43:00,2022-11-01 17:23:00,0.3954
2022-11-01,2211014382,2022-11-01 14:40:00,2022-11-01 14:50:00,2022-11-01 14:50:00,2022-11-01 16:34:00,2022-11-01 16:34:00,2022-11-01 17:33:00,2022-11-01 17:33:00,2022-11-01 18:01:00,2022-11-01 18:01:00,2022-11-01 18:31:00,2022-11-01 18:31:00,2022-11-01 19:11:00,0.2927
2022-11-01,2211014383,2022-11-01 16:20:00,2022-11-01 16:29:00,2022-11-01 16:34:00,2022-11-01 18:13:00,2022-11-01 18:13:00,2022-11-01 19:14:00,2022-11-01 19:14:00,2022-11-01 19:43:00,2022-11-01 19:43:00,2022-11-01 20:14:00,2022-11-01 20:14:00,2022-11-01 20:55:00,0.7965
2022-11-01,2211014384,2022-11-01 18:00:00,2022-11-01 18:09:00,2022-11-01 18:13:00,2022-11-01 19:50:00,2022-11-01 19:50:00,2022-11-01 20:49:00,2022-11-01 20:49:00,2022-11-01 21:17:00,2022-11-01 21:17:00,2022-11-01 21:47:00,2022-11-01 21:47:00,2022-11-01 22:28:00,0.4336
2022-11-01,2211014385,2022-11-01 19:40:00,2022-11-01 19:49:00,2022-11-01 19:50:00,2022-11-01 21:26:00,2022-11-01 21:26:00,2022-11-01 22:25:00,2022-11-01 22:25:00,2022-11-01 22:54:00,2022-11-01 22:54:00,2022-11-01 23:22:00,2022-11-01 23:22:00,2022-11-02 00:03:00,0.7253
2022-11-01,2211014386,2022-11-01 21:20:00,2022-11-01 21:29:00,2022-11-01 21:29:00,2022-11-01 23:11:00,2022-11-01 23:11:00,2022-11-02 00:09:00,2022-11-02 00:09:00,2022-11-02 00:38:00,2022-11-02 00:38:00,2022-11-02 01:07:00,2022-11-02 01:07:00,2022-11-02 01:45:00,0.4555
2022-11-01,2211014387,2022-11-01 23:00:00,2022-11-01 23:10:00,2022-11-01 23:11:00,2022-11-02 00:50:00,2022-11-02 00:50:00,2022-11-02 01:51:00,2022-11-02 01:51:00,2022-11-02 02:22:00,2022-11-02 02:22:00,2022-11-02 02:52:00,2022-11-02 02:52:00,2022-11-02 03:31:00,0.5594
2022-11-02,2211024388,2022-11-02 00:40:00,2022-11-02 00:49:00,2022-11-02 00:50:00,2022-11-02 02:32:00,2022-11-02 02:32:00,2022-11-02 03:32:00,2022-11-02 03:32:00,2022-11-02 04:02:00,2022-11-02 04:02:00,2022-11-02 04:31:00,2022-11-02 04:31:00,2022-11-02 05:09:00,0.3033
2022-11-02,2211024389,2022-11-02 02:20:00,2022-11-02 02:29:00,2022-11-02 02:32:00,2022-11-02 04:11:00,2022-11-02 04:11:00,2022-11-02 05:12:00,2022-11-02 05:12:00,2022-11-02 05:42:00,2022-11-02 05:42:00,2022-11-02 06:10:00,2022-11-02 06:10:00,2022-11-02 06:48:00,0.3653
